fold_id,asset,test_start_ts,test_end_ts,in_2022,n_test,sharpe_test
45,EURGBP,2011-07-29,2011-10-25,False,63,-1.04
45,EURJPY,2011-07-29,2011-10-25,False,63,0.6002
46,EURUSD,2011-08-29,2011-11-23,False,63,-0.9666
46,GBPUSD,2011-08-29,2011-11-23,False,63,-2.7844
46,USDJPY,2011-08-29,2011-11-23,False,63,0.439
46,AUDUSD,2011-08-29,2011-11-23,False,63,1.3414
46,USDCAD,2011-08-29,2011-11-23,False,63,-1.0743
46,USDCHF,2011-08-29,2011-11-23,False,63,1.5292
46,EURGBP,2011-08-29,2011-11-23,False,63,0.5908
46,EURJPY,2011-08-29,2011-11-23,False,63,-0.4322
47,EURUSD,2011-09-27,2011-12-22,False,63,0.252
47,GBPUSD,2011-09-27,2011-12-22,False,63,-1.3602
47,USDJPY,2011-09-27,2011-12-22,False,63,0.4123
47,AUDUSD,2011-09-27,2011-12-22,False,63,-3.1796
47,USDCAD,2011-09-27,2011-12-22,False,63,0.0
47,USDCHF,2011-09-27,2011-12-22,False,63,-1.0661
47,EURGBP,2011-09-27,2011-12-22,False,63,-0.2213
47,EURJPY,2011-09-27,2011-12-22,False,63,-0.8335
48,EURUSD,2011-10-26,2012-01-20,False,63,0.5906
48,GBPUSD,2011-10-26,2012-01-20,False,63,-1.6878
48,USDJPY,2011-10-26,2012-01-20,False,63,1.2757
48,AUDUSD,2011-10-26,2012-01-20,False,63,0.0
48,USDCAD,2011-10-26,2012-01-20,False,63,0.0
48,USDCHF,2011-10-26,2012-01-20,False,63,-1.7849
48,EURGBP,2011-10-26,2012-01-20,False,63,1.1277
48,EURJPY,2011-10-26,2012-01-20,False,63,-2.9263
49,EURUSD,2011-11-24,2012-02-20,False,63,2.8944
49,GBPUSD,2011-11-24,2012-02-20,False,63,0.4111
49,USDJPY,2011-11-24,2012-02-20,False,63,-2.5447
49,AUDUSD,2011-11-24,2012-02-20,False,63,-1.1981
49,USDCAD,2011-11-24,2012-02-20,False,63,0.0
49,USDCHF,2011-11-24,2012-02-20,False,63,0.3585
49,EURGBP,2011-11-24,2012-02-20,False,63,-0.7074
49,EURJPY,2011-11-24,2012-02-20,False,63,-3.0592
50,EURUSD,2011-12-23,2012-03-20,False,63,2.1999
50,GBPUSD,2011-12-23,2012-03-20,False,63,-0.2582
50,USDJPY,2011-12-23,2012-03-20,False,63,1.3245
50,AUDUSD,2011-12-23,2012-03-20,False,63,-1.1981
50,USDCAD,2011-12-23,2012-03-20,False,63,0.0
50,USDCHF,2011-12-23,2012-03-20,False,63,1.0784
50,EURGBP,2011-12-23,2012-03-20,False,63,-0.7074
50,EURJPY,2011-12-23,2012-03-20,False,63,-4.082
51,EURUSD,2012-01-23,2012-04-18,False,63,1.1749
51,GBPUSD,2012-01-23,2012-04-18,False,63,-0.3399
51,USDJPY,2012-01-23,2012-04-18,False,63,2.1292
51,AUDUSD,2012-01-23,2012-04-18,False,63,-2.2927
51,USDCAD,2012-01-23,2012-04-18,False,63,0.3745
51,USDCHF,2012-01-23,2012-04-18,False,63,0.9684
51,EURGBP,2012-01-23,2012-04-18,False,63,-3.4904
51,EURJPY,2012-01-23,2012-04-18,False,63,-3.3085
52,EURUSD,2012-02-21,2012-05-17,False,63,-0.1121
52,GBPUSD,2012-02-21,2012-05-17,False,63,0.689
52,USDJPY,2012-02-21,2012-05-17,False,63,4.3249
52,AUDUSD,2012-02-21,2012-05-17,False,63,-4.649
52,USDCAD,2012-02-21,2012-05-17,False,63,0.3745
52,USDCHF,2012-02-21,2012-05-17,False,63,-0.1841
52,EURGBP,2012-02-21,2012-05-17,False,63,-3.6874
52,EURJPY,2012-02-21,2012-05-17,False,63,0.0349
53,EURUSD,2012-03-21,2012-06-15,False,63,-2.0
53,GBPUSD,2012-03-21,2012-06-15,False,63,0.8501
53,USDJPY,2012-03-21,2012-06-15,False,63,2.5144
53,AUDUSD,2012-03-21,2012-06-15,False,63,-1.9426
53,USDCAD,2012-03-21,2012-06-15,False,63,0.3745
53,USDCHF,2012-03-21,2012-06-15,False,63,-0.4086
53,EURGBP,2012-03-21,2012-06-15,False,63,-2.4254
53,EURJPY,2012-03-21,2012-06-15,False,63,2.6694
54,EURUSD,2012-04-19,2012-07-16,False,63,0.0
54,GBPUSD,2012-04-19,2012-07-16,False,63,1.4442
54,USDJPY,2012-04-19,2012-07-16,False,63,0.0
54,AUDUSD,2012-04-19,2012-07-16,False,63,-0.3986
54,USDCAD,2012-04-19,2012-07-16,False,63,0.0
54,USDCHF,2012-04-19,2012-07-16,False,63,0.0
54,EURGBP,2012-04-19,2012-07-16,False,63,-2.6749
54,EURJPY,2012-04-19,2012-07-16,False,63,3.3651
55,EURUSD,2012-05-18,2012-08-14,False,63,0.0
55,GBPUSD,2012-05-18,2012-08-14,False,63,0.4064
55,USDJPY,2012-05-18,2012-08-14,False,63,0.0
55,AUDUSD,2012-05-18,2012-08-14,False,63,2.1975
55,USDCAD,2012-05-18,2012-08-14,False,63,0.0
55,USDCHF,2012-05-18,2012-08-14,False,63,0.0
55,EURGBP,2012-05-18,2012-08-14,False,63,-1.3372
55,EURJPY,2012-05-18,2012-08-14,False,63,1.2117
56,EURUSD,2012-06-18,2012-09-12,False,63,0.0
56,GBPUSD,2012-06-18,2012-09-12,False,63,-1.4556
56,USDJPY,2012-06-18,2012-09-12,False,63,-1.602
56,AUDUSD,2012-06-18,2012-09-12,False,63,1.4401
56,USDCAD,2012-06-18,2012-09-12,False,63,0.0
56,USDCHF,2012-06-18,2012-09-12,False,63,0.0
56,EURGBP,2012-06-18,2012-09-12,False,63,-0.2589
56,EURJPY,2012-06-18,2012-09-12,False,63,-0.3498
57,EURUSD,2012-07-17,2012-10-11,False,63,0.0
57,GBPUSD,2012-07-17,2012-10-11,False,63,-2.3067
57,USDJPY,2012-07-17,2012-10-11,False,63,-0.3991
57,AUDUSD,2012-07-17,2012-10-11,False,63,1.5675
57,USDCAD,2012-07-17,2012-10-11,False,63,-0.98
57,USDCHF,2012-07-17,2012-10-11,False,63,-0.3719
57,EURGBP,2012-07-17,2012-10-11,False,63,0.3413
57,EURJPY,2012-07-17,2012-10-11,False,63,-1.9248
58,EURUSD,2012-08-15,2012-11-09,False,63,0.0
58,GBPUSD,2012-08-15,2012-11-09,False,63,-3.5266
58,USDJPY,2012-08-15,2012-11-09,False,63,0.7088
58,AUDUSD,2012-08-15,2012-11-09,False,63,-0.7949
58,USDCAD,2012-08-15,2012-11-09,False,63,-0.98
58,USDCHF,2012-08-15,2012-11-09,False,63,1.1047
58,EURGBP,2012-08-15,2012-11-09,False,63,0.8886
58,EURJPY,2012-08-15,2012-11-09,False,63,-3.6505
59,EURUSD,2012-09-13,2012-12-10,False,63,0.0
59,GBPUSD,2012-09-13,2012-12-10,False,63,-0.3454
59,USDJPY,2012-09-13,2012-12-10,False,63,3.3857
59,AUDUSD,2012-09-13,2012-12-10,False,63,-0.8507
59,USDCAD,2012-09-13,2012-12-10,False,63,-0.98
59,USDCHF,2012-09-13,2012-12-10,False,63,-0.3211
59,EURGBP,2012-09-13,2012-12-10,False,63,-1.2276
59,EURJPY,2012-09-13,2012-12-10,False,63,0.0
60,EURUSD,2012-10-12,2013-01-09,False,63,0.0
60,GBPUSD,2012-10-12,2013-01-09,False,63,0.0
60,USDJPY,2012-10-12,2013-01-09,False,63,4.5532
60,AUDUSD,2012-10-12,2013-01-09,False,63,-2.0499
60,USDCAD,2012-10-12,2013-01-09,False,63,0.0
60,USDCHF,2012-10-12,2013-01-09,False,63,-1.9582
60,EURGBP,2012-10-12,2013-01-09,False,63,-1.0056
60,EURJPY,2012-10-12,2013-01-09,False,63,2.5942
61,EURUSD,2012-11-12,2013-02-07,False,63,-2.6887
61,GBPUSD,2012-11-12,2013-02-07,False,63,-0.2096
61,USDJPY,2012-11-12,2013-02-07,False,63,3.8371
61,AUDUSD,2012-11-12,2013-02-07,False,63,-1.0695
61,USDCAD,2012-11-12,2013-02-07,False,63,3.3931
61,USDCHF,2012-11-12,2013-02-07,False,63,-2.2635
61,EURGBP,2012-11-12,2013-02-07,False,63,-4.2188
61,EURJPY,2012-11-12,2013-02-07,False,63,3.9418
62,EURUSD,2012-12-11,2013-03-08,False,63,-0.9155
62,GBPUSD,2012-12-11,2013-03-08,False,63,-0.4982
62,USDJPY,2012-12-11,2013-03-08,False,63,0.5411
62,AUDUSD,2012-12-11,2013-03-08,False,63,-0.2324
62,USDCAD,2012-12-11,2013-03-08,False,63,4.4748
62,USDCHF,2012-12-11,2013-03-08,False,63,-1.3197
62,EURGBP,2012-12-11,2013-03-08,False,63,-3.7676
62,EURJPY,2012-12-11,2013-03-08,False,63,2.7183
63,EURUSD,2013-01-10,2013-04-08,False,63,-0.6754
63,GBPUSD,2013-01-10,2013-04-08,False,63,1.8716
63,USDJPY,2013-01-10,2013-04-08,False,63,-1.1642
63,AUDUSD,2013-01-10,2013-04-08,False,63,3.4828
63,USDCAD,2013-01-10,2013-04-08,False,63,4.2013
63,USDCHF,2013-01-10,2013-04-08,False,63,0.4416
63,EURGBP,2013-01-10,2013-04-08,False,63,-3.528
63,EURJPY,2013-01-10,2013-04-08,False,63,1.6864
64,EURUSD,2013-02-08,2013-05-07,False,63,-0.3499
64,GBPUSD,2013-02-08,2013-05-07,False,63,2.9907
64,USDJPY,2013-02-08,2013-05-07,False,63,-1.6661
64,AUDUSD,2013-02-08,2013-05-07,False,63,1.0139
64,USDCAD,2013-02-08,2013-05-07,False,63,3.0602
64,USDCHF,2013-02-08,2013-05-07,False,63,-0.1461
64,EURGBP,2013-02-08,2013-05-07,False,63,-1.4803
64,EURJPY,2013-02-08,2013-05-07,False,63,-0.9271
65,EURUSD,2013-03-11,2013-06-05,False,63,-2.5202
65,GBPUSD,2013-03-11,2013-06-05,False,63,2.3448
65,USDJPY,2013-03-11,2013-06-05,False,63,0.3491
65,AUDUSD,2013-03-11,2013-06-05,False,63,0.9515
65,USDCAD,2013-03-11,2013-06-05,False,63,0.5199
65,USDCHF,2013-03-11,2013-06-05,False,63,-3.9599
65,EURGBP,2013-03-11,2013-06-05,False,63,-1.4313
65,EURJPY,2013-03-11,2013-06-05,False,63,-1.2267
66,EURUSD,2013-04-09,2013-07-04,False,63,-4.5558
66,GBPUSD,2013-04-09,2013-07-04,False,63,1.7399
66,USDJPY,2013-04-09,2013-07-04,False,63,0.1814
66,AUDUSD,2013-04-09,2013-07-04,False,63,-0.9264
66,USDCAD,2013-04-09,2013-07-04,False,63,0.2622
66,USDCHF,2013-04-09,2013-07-04,False,63,-3.8308
66,EURGBP,2013-04-09,2013-07-04,False,63,-0.658
66,EURJPY,2013-04-09,2013-07-04,False,63,-0.7892
67,EURUSD,2013-05-08,2013-08-02,False,63,-2.8813
67,GBPUSD,2013-05-08,2013-08-02,False,63,0.2031
67,USDJPY,2013-05-08,2013-08-02,False,63,0.465
67,AUDUSD,2013-05-08,2013-08-02,False,63,0.0
67,USDCAD,2013-05-08,2013-08-02,False,63,-0.689
67,USDCHF,2013-05-08,2013-08-02,False,63,-4.066
67,EURGBP,2013-05-08,2013-08-02,False,63,0.6348
67,EURJPY,2013-05-08,2013-08-02,False,63,0.0533
68,EURUSD,2013-06-06,2013-09-02,False,63,-1.3544
68,GBPUSD,2013-06-06,2013-09-02,False,63,0.059
68,USDJPY,2013-06-06,2013-09-02,False,63,-1.8823
68,AUDUSD,2013-06-06,2013-09-02,False,63,0.0
68,USDCAD,2013-06-06,2013-09-02,False,63,-1.3028
68,USDCHF,2013-06-06,2013-09-02,False,63,-0.7383
68,EURGBP,2013-06-06,2013-09-02,False,63,-1.7766
68,EURJPY,2013-06-06,2013-09-02,False,63,0.6833
69,EURUSD,2013-07-05,2013-10-01,False,63,2.4175
69,GBPUSD,2013-07-05,2013-10-01,False,63,-1.3828
69,USDJPY,2013-07-05,2013-10-01,False,63,0.7802
69,AUDUSD,2013-07-05,2013-10-01,False,63,0.0
69,USDCAD,2013-07-05,2013-10-01,False,63,0.5224
69,USDCHF,2013-07-05,2013-10-01,False,63,-2.0
69,EURGBP,2013-07-05,2013-10-01,False,63,-2.9677
69,EURJPY,2013-07-05,2013-10-01,False,63,1.2554
70,EURUSD,2013-08-05,2013-10-30,False,63,2.7279
70,GBPUSD,2013-08-05,2013-10-30,False,63,-1.1616
70,USDJPY,2013-08-05,2013-10-30,False,63,0.1605
70,AUDUSD,2013-08-05,2013-10-30,False,63,-1.3271
70,USDCAD,2013-08-05,2013-10-30,False,63,0.5912
70,USDCHF,2013-08-05,2013-10-30,False,63,-2.1765
70,EURGBP,2013-08-05,2013-10-30,False,63,-1.2766
70,EURJPY,2013-08-05,2013-10-30,False,63,-0.0419
71,EURUSD,2013-09-03,2013-11-28,False,63,0.8167
71,GBPUSD,2013-09-03,2013-11-28,False,63,-1.6982
71,USDJPY,2013-09-03,2013-11-28,False,63,0.3835
71,AUDUSD,2013-09-03,2013-11-28,False,63,-3.5547
71,USDCAD,2013-09-03,2013-11-28,False,63,1.0895
71,USDCHF,2013-09-03,2013-11-28,False,63,0.5142
71,EURGBP,2013-09-03,2013-11-28,False,63,-0.7824
71,EURJPY,2013-09-03,2013-11-28,False,63,0.1937
72,EURUSD,2013-10-02,2013-12-27,False,63,-1.7902
72,GBPUSD,2013-10-02,2013-12-27,False,63,-0.8469
72,USDJPY,2013-10-02,2013-12-27,False,63,-0.0985
72,AUDUSD,2013-10-02,2013-12-27,False,63,-3.6665
72,USDCAD,2013-10-02,2013-12-27,False,63,-1.3047
72,USDCHF,2013-10-02,2013-12-27,False,63,-0.3224
72,EURGBP,2013-10-02,2013-12-27,False,63,0.3672
72,EURJPY,2013-10-02,2013-12-27,False,63,0.0663
73,EURUSD,2013-10-31,2014-01-28,False,63,-3.9845
73,GBPUSD,2013-10-31,2014-01-28,False,63,-0.708
73,USDJPY,2013-10-31,2014-01-28,False,63,0.7779
73,AUDUSD,2013-10-31,2014-01-28,False,63,-2.4595
73,USDCAD,2013-10-31,2014-01-28,False,63,1.834
73,USDCHF,2013-10-31,2014-01-28,False,63,-0.0121
73,EURGBP,2013-10-31,2014-01-28,False,63,-0.2257
73,EURJPY,2013-10-31,2014-01-28,False,63,0.2264
74,EURUSD,2013-11-29,2014-02-26,False,63,-1.8864
74,GBPUSD,2013-11-29,2014-02-26,False,63,0.0178
74,USDJPY,2013-11-29,2014-02-26,False,63,1.1561
74,AUDUSD,2013-11-29,2014-02-26,False,63,0.8165
74,USDCAD,2013-11-29,2014-02-26,False,63,2.2832
74,USDCHF,2013-11-29,2014-02-26,False,63,-1.9284
74,EURGBP,2013-11-29,2014-02-26,False,63,-0.0613
74,EURJPY,2013-11-29,2014-02-26,False,63,-0.2982
75,EURUSD,2013-12-30,2014-03-27,False,63,-0.393
75,GBPUSD,2013-12-30,2014-03-27,False,63,-0.4688
75,USDJPY,2013-12-30,2014-03-27,False,63,0.0
75,AUDUSD,2013-12-30,2014-03-27,False,63,3.2213
75,USDCAD,2013-12-30,2014-03-27,False,63,1.6995
75,USDCHF,2013-12-30,2014-03-27,False,63,0.7576
75,EURGBP,2013-12-30,2014-03-27,False,63,0.1408
75,EURJPY,2013-12-30,2014-03-27,False,63,0.0728
76,EURUSD,2014-01-29,2014-04-25,False,63,-0.8616
76,GBPUSD,2014-01-29,2014-04-25,False,63,-1.1514
76,USDJPY,2014-01-29,2014-04-25,False,63,0.0
76,AUDUSD,2014-01-29,2014-04-25,False,63,3.5558
76,USDCAD,2014-01-29,2014-04-25,False,63,-1.489
76,USDCHF,2014-01-29,2014-04-25,False,63,2.2356
76,EURGBP,2014-01-29,2014-04-25,False,63,-1.178
76,EURJPY,2014-01-29,2014-04-25,False,63,0.1102
77,EURUSD,2014-02-27,2014-05-26,False,63,-1.6951
77,GBPUSD,2014-02-27,2014-05-26,False,63,0.7911
77,USDJPY,2014-02-27,2014-05-26,False,63,1.0412
77,AUDUSD,2014-02-27,2014-05-26,False,63,1.9877
77,USDCAD,2014-02-27,2014-05-26,False,63,-1.5814
77,USDCHF,2014-02-27,2014-05-26,False,63,3.2379
77,EURGBP,2014-02-27,2014-05-26,False,63,3.8607
77,EURJPY,2014-02-27,2014-05-26,False,63,0.4455
78,EURUSD,2014-03-28,2014-06-24,False,63,-1.5509
78,GBPUSD,2014-03-28,2014-06-24,False,63,0.7911
78,USDJPY,2014-03-28,2014-06-24,False,63,0.1696
78,AUDUSD,2014-03-28,2014-06-24,False,63,0.673
78,USDCAD,2014-03-28,2014-06-24,False,63,-2.6851
78,USDCHF,2014-03-28,2014-06-24,False,63,2.3904
78,EURGBP,2014-03-28,2014-06-24,False,63,2.82
78,EURJPY,2014-03-28,2014-06-24,False,63,0.0059
79,EURUSD,2014-04-28,2014-07-23,False,63,-1.1865
79,GBPUSD,2014-04-28,2014-07-23,False,63,1.6675
79,USDJPY,2014-04-28,2014-07-23,False,63,-0.0653
79,AUDUSD,2014-04-28,2014-07-23,False,63,0.0055
79,USDCAD,2014-04-28,2014-07-23,False,63,-2.3543
79,USDCHF,2014-04-28,2014-07-23,False,63,-0.5833
79,EURGBP,2014-04-28,2014-07-23,False,63,3.9096
79,EURJPY,2014-04-28,2014-07-23,False,63,1.7677
80,EURUSD,2014-05-27,2014-08-21,False,63,-0.7917
80,GBPUSD,2014-05-27,2014-08-21,False,63,1.78
80,USDJPY,2014-05-27,2014-08-21,False,63,0.4728
80,AUDUSD,2014-05-27,2014-08-21,False,63,2.5053
80,USDCAD,2014-05-27,2014-08-21,False,63,-3.6612
80,USDCHF,2014-05-27,2014-08-21,False,63,-1.4089
80,EURGBP,2014-05-27,2014-08-21,False,63,1.9896
80,EURJPY,2014-05-27,2014-08-21,False,63,2.3867
81,EURUSD,2014-06-25,2014-09-19,False,63,-2.1863
81,GBPUSD,2014-06-25,2014-09-19,False,63,1.6866
81,USDJPY,2014-06-25,2014-09-19,False,63,-2.9873
81,AUDUSD,2014-06-25,2014-09-19,False,63,1.5459
81,USDCAD,2014-06-25,2014-09-19,False,63,-1.8461
81,USDCHF,2014-06-25,2014-09-19,False,63,-2.1007
81,EURGBP,2014-06-25,2014-09-19,False,63,0.4041
81,EURJPY,2014-06-25,2014-09-19,False,63,0.442
82,EURUSD,2014-07-24,2014-10-20,False,63,-1.4944
82,GBPUSD,2014-07-24,2014-10-20,False,63,-1.4572
82,USDJPY,2014-07-24,2014-10-20,False,63,-1.8816
82,AUDUSD,2014-07-24,2014-10-20,False,63,1.6383
82,USDCAD,2014-07-24,2014-10-20,False,63,-1.5669
82,USDCHF,2014-07-24,2014-10-20,False,63,-1.8497
82,EURGBP,2014-07-24,2014-10-20,False,63,0.0112
82,EURJPY,2014-07-24,2014-10-20,False,63,-1.322
83,EURUSD,2014-08-22,2014-11-18,False,63,-1.186
83,GBPUSD,2014-08-22,2014-11-18,False,63,-1.5417
83,USDJPY,2014-08-22,2014-11-18,False,63,-4.9495
83,AUDUSD,2014-08-22,2014-11-18,False,63,1.2831
83,USDCAD,2014-08-22,2014-11-18,False,63,-0.3957
83,USDCHF,2014-08-22,2014-11-18,False,63,-1.3531
83,EURGBP,2014-08-22,2014-11-18,False,63,-1.6715
83,EURJPY,2014-08-22,2014-11-18,False,63,2.2861
84,EURUSD,2014-09-22,2014-12-17,False,63,-1.7607
84,GBPUSD,2014-09-22,2014-12-17,False,63,-0.9559
84,USDJPY,2014-09-22,2014-12-17,False,63,-3.4631
84,AUDUSD,2014-09-22,2014-12-17,False,63,3.7136
84,USDCAD,2014-09-22,2014-12-17,False,63,-2.0347
84,USDCHF,2014-09-22,2014-12-17,False,63,-1.0779
84,EURGBP,2014-09-22,2014-12-17,False,63,-0.9401
84,EURJPY,2014-09-22,2014-12-17,False,63,2.8988
85,EURUSD,2014-10-21,2015-01-16,False,63,2.7767
85,GBPUSD,2014-10-21,2015-01-16,False,63,1.6563
85,USDJPY,2014-10-21,2015-01-16,False,63,-5.7686
85,AUDUSD,2014-10-21,2015-01-16,False,63,2.9517
85,USDCAD,2014-10-21,2015-01-16,False,63,-2.7174
85,USDCHF,2014-10-21,2015-01-16,False,63,-1.8111
85,EURGBP,2014-10-21,2015-01-16,False,63,-2.3132
85,EURJPY,2014-10-21,2015-01-16,False,63,-0.276
86,EURUSD,2014-11-19,2015-02-16,False,63,2.1607
86,GBPUSD,2014-11-19,2015-02-16,False,63,1.8432
86,USDJPY,2014-11-19,2015-02-16,False,63,-2.9136
86,AUDUSD,2014-11-19,2015-02-16,False,63,3.5238
86,USDCAD,2014-11-19,2015-02-16,False,63,-1.3068
86,USDCHF,2014-11-19,2015-02-16,False,63,-0.7255
86,EURGBP,2014-11-19,2015-02-16,False,63,-2.2612
86,EURJPY,2014-11-19,2015-02-16,False,63,-4.4369
87,EURUSD,2014-12-18,2015-03-17,False,63,4.8624
87,GBPUSD,2014-12-18,2015-03-17,False,63,2.2705
87,USDJPY,2014-12-18,2015-03-17,False,63,-1.2923
87,AUDUSD,2014-12-18,2015-03-17,False,63,1.4669
87,USDCAD,2014-12-18,2015-03-17,False,63,0.9901
87,USDCHF,2014-12-18,2015-03-17,False,63,0.174
87,EURGBP,2014-12-18,2015-03-17,False,63,-3.3005
87,EURJPY,2014-12-18,2015-03-17,False,63,-5.096
88,EURUSD,2015-01-19,2015-04-15,False,63,3.7369
88,GBPUSD,2015-01-19,2015-04-15,False,63,-0.4944
88,USDJPY,2015-01-19,2015-04-15,False,63,-0.0582
88,AUDUSD,2015-01-19,2015-04-15,False,63,2.1415
88,USDCAD,2015-01-19,2015-04-15,False,63,2.0471
88,USDCHF,2015-01-19,2015-04-15,False,63,3.2181
88,EURGBP,2015-01-19,2015-04-15,False,63,-3.4206
88,EURJPY,2015-01-19,2015-04-15,False,63,-0.9977
89,EURUSD,2015-02-17,2015-05-14,False,63,4.3313
89,GBPUSD,2015-02-17,2015-05-14,False,63,-2.4955
89,USDJPY,2015-02-17,2015-05-14,False,63,-2.7345
89,AUDUSD,2015-02-17,2015-05-14,False,63,1.3979
89,USDCAD,2015-02-17,2015-05-14,False,63,-1.8744
89,USDCHF,2015-02-17,2015-05-14,False,63,0.0853
89,EURGBP,2015-02-17,2015-05-14,False,63,-1.7264
89,EURJPY,2015-02-17,2015-05-14,False,63,-2.807
90,EURUSD,2015-03-18,2015-06-12,False,63,2.0
90,GBPUSD,2015-03-18,2015-06-12,False,63,-0.6111
90,USDJPY,2015-03-18,2015-06-12,False,63,-1.4442
90,AUDUSD,2015-03-18,2015-06-12,False,63,0.9192
90,USDCAD,2015-03-18,2015-06-12,False,63,-2.9056
